"cod_cidade";"nom_cidade"
4.581;"SAO ROQUE DE MINAS"
4.582;"SAO ROQUE DO CANNAA"
4.583;"SAO SALVADOR DO TOCANTINS"
4.584;"SAO SEBASTIAO"
4.585;"SAO SEBASTIAO"
4.586;"SAO SEBASTIAO DA AMOREIRA"
4.587;"SAO SEBASTIAO DA BELA VISTA"
4.588;"SAO SEBASTIAO DA BOA VISTA"
4.589;"SAO SEBASTIAO DA GRAMA"
4.590;"SAO SEBASTIAO DA VARGEM ALEGRE"
4.591;"SAO SEBASTIAO DE LAGOA DE ROCA"
4.592;"SAO SEBASTIAO DO ALTO"
4.593;"SAO SEBASTIAO DO ANTA"
4.594;"SAO SEBASTIAO DO CAI"
4.595;"SAO SEBASTIAO DO PARAISO"
4.596;"SAO SEBASTIAO DO PASSE"
4.597;"SAO SEBASTIAO DO UATUMA"
4.598;"SAO SEBASTIAO DO UMBUZEIRO"
4.599;"SAO SEPE"
4.601;"SAO SIMAO"
4.602;"SAO TIAGO"
4.603;"SAO TOME"
4.604;"SAO TOME"
4.605;"SAO VALENTIM"
4.606;"SAO VALENTIM DO SUL"
4.607;"SAO VALERIO DA NATIVIDADE"
4.608;"SAO VALERIO DO SUL"
4.609;"SAO VENDELINO"
4.610;"SAO VICENTE"
4.611;"SAO VICENTE"
4.612;"SAO VICENTE DE MINAS"
4.613;"SAO VICENTE DO SUL"
4.614;"SAO VICENTE FERRER"
4.615;"SAPE"
4.616;"SAPEACU"
4.617;"SAPEZAL"
4.618;"SAPIRANGA"
4.619;"SAPOPEMA"
4.620;"SAPUCAIA"
4.621;"SAPUCAIA"
4.622;"SAPUCAIA DO SUL"
4.623;"SAPUCAI-MIRIM"
4.624;"SAQUAREMA"
4.625;"SARANDI"
4.626;"SARANDI"
4.627;"SARAPUI"
4.629;"SARUTAIA"
4.630;"SATIRO DIAS"
4.631;"SATUBA"
4.632;"SAUBARA"
4.633;"SAUDADE DO IGUACU"
4.634;"SAUDADES"
4.635;"SAUDE"
4.636;"SCHROEDER"
4.637;"SEABRA"
4.638;"SEARA"
4.639;"SEBASTIANOPOLIS DO SUL"
4.640;"SEBASTIAO BARROS"
4.641;"SEBASTIAO LARANJEIRAS"
4.642;"SEBASTIAO LEAL"
4.643;"SEBERI"
4.644;"SEDE NOVA"
4.645;"SEGREDO"
4.646;"SELBACH"
4.647;"SELVIRIA"
4.648;"SENADOR AMARAL"
4.649;"SENADOR CANEDO"
4.650;"SENADOR ELOI DE SOUZA"
4.651;"SENADOR GUIOMARD"
4.652;"SENADOR JOSE BENTO"
4.653;"SENADOR JOSE PORFIRIO"
4.654;"SENADOR LA ROCQUE"
4.655;"SENADOR MODESTINO GONCALVES"
4.656;"SENADOR POMPEU"
4.657;"SENADOR RUI PALMEIRA"
4.658;"SENADOR SA"
4.659;"SENADOR SALGADO FILHO"
4.660;"SENA MADUREIRA"
4.661;"SENGES"
4.662;"SENHORA DE OLIVEIRA"
4.663;"SENHORA DOS REMEDIOS"
4.664;"SENHOR DO BONFIM"
4.665;"SENTINELA DO SUL"
4.666;"SENTO SE"
4.667;"SERAFINA CORREA"
4.668;"SERICITA"
4.669;"SERINGUEIRAS"
4.670;"SERIO"
4.671;"SERITINGA"
4.672;"SEROPEDICA"
4.674;"SERRA ALTA"
4.676;"SERRA AZUL DE MINAS"
4.677;"SERRA BRANCA"
4.678;"SERRA DE SAO BENTO"
4.679;"SERRA DO MEL"
4.680;"SERRA DO NAVIO"
4.681;"SERRA DO RAMALHO"
4.682;"SERRA DOS AIMORES"
4.683;"SERRA DO SALITRE"
4.684;"SERRA DOURADA"
4.686;"SERRA NEGRA"
4.687;"SERRA NEGRA DO NORTE"
4.688;"SERRANIA"
4.689;"SERRANOPOLIS"
4.690;"SERRANOPOLIS DO IGUACU"
4.691;"SERRANOS"
4.692;"SERRA NOVA DOURADA"
4.693;"SERRA PRETA"
4.694;"SERRA REDONDA"
4.695;"SERRARIA"
4.696;"SERRA TALHADA"
4.697;"SERRINHA"
4.698;"SERRINHA"
4.699;"SERRINHA DOS PINTOS"
4.700;"SERRITA"
4.701;"SERROLANDIA"
4.702;"SERTANEJA"
4.703;"SERTANIA"
4.704;"SERTANOPOLIS"
4.705;"SERTAO"
4.706;"SERTAO SANTANA"
4.708;"SETE BARRAS"
4.709;"SETE DE SETEMBRO"
4.710;"SETE LAGOAS"
4.711;"SETE QUEDAS"
5.048;"URUOCA"
4.712;"SETUBINHA"
4.713;"SEVERIANO DE ALMEIDA"
4.714;"SEVERIANO MELO"
4.715;"SEVERINIA"
4.716;"SIDEROPOLIS"
4.717;"SIDROLANDIA"
4.718;"SILVA JARDIM"
4.719;"SILVANIA"
4.720;"SILVANOPOLIS"
4.721;"SILVEIRA MARTINS"
4.722;"SILVEIRANIA"
4.723;"SILVEIRAS"
4.724;"SILVES"
4.725;"SIMAO DIAS"
4.726;"SIMAO PEREIRA"
4.727;"SIMOES"
4.728;"SIMOES FILHO"
4.729;"SIMOLANDIA"
4.730;"SIMONESIA"
4.731;"SIMPLICIO MENDES"
4.732;"SINIMBU"
4.733;"SINOP"
4.734;"SIQUEIRA CAMPOS"
4.735;"SIRINHAEM"
4.736;"SIRIRI"
4.737;"SITIO DO MATO"
4.738;"SITIO DO QUINTO"
4.739;"SITIO NOVO"
4.740;"SITIO NOVO DO TOCANTINS"
4.741;"SOBRADINHO"
4.742;"SOBRADINHO"
4.743;"SOBRAL"
4.744;"SOBRALIA"
4.745;"SOCORRO"
4.746;"SAO JOSE DO SUL"
4.747;"SOLANEA"
4.748;"SOLEDADE"
4.749;"SOLEDADE"
4.750;"SOLIDAO"
4.751;"SOLONOPOLE"
4.752;"SOMBRIO"
4.753;"SONORA"
4.754;"SOORETAMA"
4.755;"SOROCABA"
4.756;"SORRISO"
4.757;"SOSSEGO"
4.758;"SOURE"
4.759;"SOUSA"
4.760;"SOUTO SOARES"
4.761;"SAO VICENTE DO SERIDO"
4.762;"SUCUPIRA"
4.763;"SUD MENNUCCI"
4.764;"SUL BRASIL"
4.765;"SULINA"
4.766;"SUMARE"
4.767;"SUME"
4.768;"SUMIDOURO"
4.769;"SURUBIM"
4.770;"SUZANAPOLIS"
4.771;"SUZANO"
4.772;"TABAI"
4.773;"TABAPORA"
4.774;"TABAPUA"
4.775;"TABATINGA"
4.776;"TABIRA"
4.777;"TABOAO DA SERRA"
4.778;"TABOCAS DO BREJO VELHO"
4.779;"TABULEIRO"
4.780;"TABULEIRO DO NORTE"
4.781;"TACAIMBO"
4.782;"TACARATU"
4.783;"TACIBA"
4.784;"TACURU"
4.785;"TAGUAI"
4.786;"TAGUATINGA"
4.787;"TAGUATINGA"
4.788;"TAIACU"
4.790;"TAIO"
4.791;"TAIOBEIRAS"
4.792;"TAIPU"
4.793;"TAIUVA"
4.794;"TALISMA"
4.795;"TAMANDARE"
4.796;"TAMARANA"
4.798;"TAMBOARA"
4.799;"TAMBORIL"
4.800;"TANABI"
4.801;"TANGARA"
4.802;"TANGARA"
4.803;"TANGARA DA SERRA"
4.804;"TANGUA"
4.805;"TANHACU"
4.806;"TANQUE NOVO"
4.807;"TANQUINHO"
4.808;"TAPARUBA"
4.809;"TAPAUA"
4.810;"TAPEJARA"
4.811;"TAPEJARA"
4.812;"TAPERA"
4.813;"TAPEROA"
4.814;"TAPEROA"
4.815;"TAPES"
4.816;"TAPIRA"
4.817;"TAPIRA"
4.818;"TAPIRAI"
4.819;"TAPIRAI"
4.820;"TAPIRAMUTA"
4.821;"TAPIRATIBA"
4.822;"TAPURAH"
4.823;"TAQUARA"
4.824;"TAQUARAL"
4.825;"TAQUARANA"
4.826;"TAQUARI"
4.828;"TAQUARITINGA DO NORTE"
4.829;"TAQUARITUBA"
4.830;"TAQUARIVAI"
4.831;"TAQUARUCU DO SUL"
4.832;"TAQUARUSSU"
4.833;"TARABAI"
4.834;"TARAUACA"
4.835;"TARRAFAS"
4.836;"TARTARUGALZINHO"
4.837;"TARUMA"
4.838;"TARUMIRIM"
4.839;"TASSO FRAGOSO"
4.840;"TATUI"
4.841;"TAUA"
4.842;"TAUBATE"
4.843;"TAVARES"
4.844;"TAVARES"
4.845;"TEFE"
4.846;"TEIXEIRA"
4.847;"TEIXEIRA DE FREITAS"
4.848;"TEIXEIRAS"
4.849;"TEIXEIRA SOARES"
4.850;"TEIXEIROPOLIS"
4.851;"TEJUPA"
4.852;"TELEMACO BORBA"
4.853;"TENENTE ANANIAS"
4.854;"TENENTE LAURENTINO CRUZ"
4.855;"TENENTE PORTELA"
4.856;"TENORIO"
4.857;"TEODORO SAMPAIO"
4.858;"TEODORO SAMPAIO"
4.859;"TEOFILANDIA"
4.860;"TEOFILO OTONI"
4.861;"TEOLANDIA"
4.862;"TEOTONIO VILELA"
4.863;"TERENOS"
4.864;"TERESINA"
4.865;"TERESINA DE GOIAS"
4.866;"TERESOPOLIS"
4.867;"TEREZINHA"
4.868;"TEREZOPOLIS DE GOIAS"
4.869;"TERRA ALTA"
4.870;"TERRA BOA"
4.871;"TERRA DE AREIA"
4.872;"TERRA NOVA"
4.873;"TERRA NOVA"
4.874;"TERRA NOVA DO NORTE"
4.875;"TERRA RICA"
4.876;"TERRA ROXA"
4.877;"TERRA ROXA"
4.878;"TERRA SANTA"
4.879;"TESOURO"
4.880;"TEUTONIA"
4.881;"THEOBROMA"
4.882;"TIANGUA"
4.883;"TIBAGI"
4.884;"TIBAU"
4.885;"TIBAU DO SUL"
4.886;"TIETE"
4.887;"TIGRINHOS"
4.888;"TIJUCAS"
4.889;"TIJUCAS DO SUL"
4.890;"TIMBAUBA"
4.891;"TIMBE DO SUL"
4.892;"TIMBIRAS"
4.893;"TIMBO"
4.894;"TIMBO GRANDE"
4.895;"TIMBURI"
4.896;"TIMON"
4.897;"TIMOTEO"
4.898;"TIO HUGO"
4.899;"TIRADENTES"
4.900;"TIRADENTES DO SUL"
4.901;"TIROS"
4.902;"TOBIAS BARRETO"
4.903;"TOCANTINOPOLIS"
4.904;"TOCOS DO MOJI"
4.905;"TOLEDO"
4.906;"TOLEDO"
4.907;"TOMAR DO GERU"
4.908;"TOMAZINA"
4.909;"TOMBOS"
4.910;"TOME-ACU"
4.911;"TORITAMA"
4.912;"TORIXOREU"
4.913;"TOROPI"
4.914;"TORRE DE PEDRA"
4.915;"TORRES"
4.916;"TORRINHA"
4.917;"TOUROS"
4.918;"TRABIJU"
4.919;"TRACUNHAEM"
4.920;"TRAIRAO"
4.921;"TRAIRI"
4.922;"TRAJANO DE MORAIS"
4.923;"TRAMANDAI"
4.924;"TRAVESSEIRO"
4.925;"TREMEDAL"
4.926;"TREMEMBE"
4.927;"TRES ARROIOS"
4.928;"TRES BARRAS"
4.929;"TRES BARRAS DO PARANA"
4.930;"TRES CACHOEIRAS"
4.931;"TRES CORACOES"
4.932;"TRES COROAS"
4.933;"TRES DE MAIO"
4.934;"TRES FORQUILHAS"
5.049;"URUPA"
4.935;"TRES FRONTEIRAS"
4.936;"TRES LAGOAS"
4.937;"TRES MARIAS"
4.938;"TRES PALMEIRAS"
4.939;"TRES PASSOS"
4.940;"TRES PONTAS"
4.941;"TRES RANCHOS"
4.942;"TRES RIOS"
4.943;"TREVISO"
4.944;"TREZE DE MAIO"
4.945;"TREZE TILIAS"
4.946;"TRINDADE"
4.947;"TRINDADE"
4.948;"TRINDADE DO SUL"
4.949;"TRIUNFO"
4.950;"TRIUNFO"
4.951;"TRIUNFO"
4.952;"TRIZIDELA DO VALE"
4.953;"TROMBAS"
4.954;"TROMBUDO CENTRAL"
4.955;"TUBARAO"
4.956;"TUCANO"
4.957;"TUCUMA"
4.958;"TUCUNDUVA"
4.959;"TUCURUI"
4.960;"TUIUTI"
4.961;"TUMIRITINGA"
4.962;"TUNAPOLIS"
4.963;"TUNAS"
4.964;"TUNAS DO PARANA"
4.965;"TUNEIRAS DO OESTE"
4.966;"TUNTUM"
4.968;"TUPACIGUARA"
4.969;"TUPANCI DO SUL"
4.970;"TUPANCIRETA"
4.971;"TUPANDI"
4.972;"TUPARENDI"
4.973;"TUPARETAMA"
4.974;"TUPASSI"
4.975;"TUPI PAULISTA"
4.976;"TUPIRATINS"
4.977;"TURIACU"
4.978;"TURILANDIA"
4.979;"TURIUBA"
4.980;"TURMALINA"
4.981;"TURMALINA"
4.982;"TURUCU"
4.983;"TURURU"
4.984;"TURVANIA"
4.985;"TURVELANDIA"
4.986;"TURVO"
4.987;"TURVO"
4.988;"TURVOLANDIA"
4.989;"TUTOIA"
4.990;"UARINI"
4.991;"UAUA"
4.992;"UBA"
4.993;"UBAI"
4.994;"UBAIRA"
4.995;"UBAITABA"
4.996;"UBAJARA"
4.997;"UBAPORANGA"
4.998;"UBARANA"
4.999;"UBATA"
5.000;"UBATUBA"
5.001;"UBERABA"
5.002;"UBERLANDIA"
5.003;"UBIRAJARA"
5.004;"UBIRATA"
5.005;"UBIRETAMA"
5.006;"UCHOA"
5.007;"UIBAI"
5.008;"UIRAUNA"
5.009;"ULIANOPOLIS"
5.010;"UMARI"
5.011;"UMARIZAL"
5.012;"UMBAUBA"
5.013;"UMBURANAS"
5.014;"UMBURATIBA"
5.015;"UMBUZEIRO"
5.016;"UMIRIM"
5.017;"UMUARAMA"
5.018;"UNA"
5.019;"UNAI"
5.020;"UNIAO"
5.021;"UNIAO DA SERRA"
5.022;"UNIAO DA VITORIA"
5.023;"UNIAO DE MINAS"
5.024;"UNIAO DO OESTE"
5.025;"UNIAO DOS PALMARES"
5.026;"UNIAO PAULISTA"
5.027;"UNIFLOR"
5.028;"UNISTALDA"
5.029;"UPANEMA"
5.030;"URAI"
5.031;"URANDI"
5.032;"URANIA"
5.033;"URBANO SANTOS"
5.034;"URU"
5.035;"URUACU"
5.036;"URUANA"
5.037;"URUANA DE MINAS"
5.038;"URUARA"
5.039;"URUBICI"
5.040;"URUBURETAMA"
5.041;"URUCANIA"
5.042;"URUCARA"
5.043;"URUCUCA"
5.044;"URUCUI"
5.045;"URUCUIA"
5.046;"URUCURITUBA"
5.047;"URUGUAIANA"
5.050;"URUPEMA"
5.051;"URUPES"
5.052;"URUSSANGA"
5.053;"URUTAI"
5.054;"UTINGA"
5.055;"VACARIA"
5.056;"VALE DE SAO DOMINGOS"
5.057;"VALE DO ANARI"
5.058;"VALE DO PARAISO"
5.059;"VALE DO SOL"
5.060;"VALENCA"
5.061;"VALENCA"
5.062;"VALENCA DO PIAUI"
5.063;"VALENTE"
5.064;"VALENTIM GENTIL"
5.065;"VALE REAL"
5.066;"VALE VERDE"
5.067;"VALINHOS"
5.068;"VALPARAISO"
5.069;"VALPARAISO DE GOIAS"
5.070;"VANINI"
5.071;"VARGEAO"
5.072;"VARGEM"
5.073;"VARGEM"
5.074;"VARGEM ALEGRE"
5.075;"VARGEM ALTA"
5.076;"VARGEM BONITA"
5.077;"VARGEM BONITA"
5.078;"VARGEM GRANDE"
5.079;"VARGEM GRANDE DO RIO PARDO"
5.080;"VARGEM GRANDE DO SUL"
5.081;"VARGEM GRANDE PAULISTA"
5.082;"VARGINHA"
5.083;"VARJAO DE MINAS"
5.084;"VARJOTA"
5.085;"VARRE-SAI"
5.086;"VARZEA"
5.087;"VARZEA"
5.088;"VARZEA ALEGRE"
5.089;"VARZEA DA PALMA"
5.090;"VARZEA DA ROCA"
5.091;"VARZEA DO POCO"
5.092;"VARZEA GRANDE"
5.093;"VARZEA GRANDE"
5.094;"VARZEA NOVA"
5.095;"VARZEA PAULISTA"
5.096;"VARZEDO"
5.097;"VARZELANDIA"
5.098;"VASSOURAS"
5.099;"VAZANTE"
5.100;"VENANCIO AIRES"
5.101;"VENDA NOVA DO IMIGRANTE"
5.102;"VENTANIA"
5.103;"VENTUROSA"
5.104;"VERA"
5.105;"VERA CRUZ"
5.106;"VERA CRUZ"
5.107;"VERA CRUZ"
5.108;"VERA CRUZ"
5.109;"VERA CRUZ DO OESTE"
5.110;"VERANOPOLIS"
5.111;"VERDEJANTE"
5.112;"VERE"
5.113;"VEREDA"
5.114;"VEREDINHA"
5.115;"VERISSIMO"
5.116;"VERMELHO NOVO"
5.117;"VERTENTE DO LERIO"
5.118;"VERTENTES"
5.119;"VESPASIANO"
5.120;"VESPASIANO CORREA"
5.121;"VIADUTOS"
5.122;"VIAMAO"
5.123;"VIANA"
5.124;"VIANA"
5.125;"VIANOPOLIS"
5.126;"VICENCIA"
5.127;"VICENTE DUTRA"
5.128;"VICENTINA"
5.129;"VICENTINOPOLIS"
5.130;"VICOSA"
5.131;"VICOSA"
5.132;"VICOSA DO CEARA"
5.133;"VICTOR GRAEFF"
5.134;"VIDAL RAMOS"
5.135;"VIDEIRA"
5.136;"VIEIRAS"
5.138;"VILA ALTA"
5.139;"VILA BELA DA SANTISSIMA TRINDADE"
5.140;"VILA BOA"
5.141;"VILA FLOR"
5.142;"VILA FLORES"
5.143;"VILA MARIA"
5.144;"VILA NOVA DO PIAUI"
5.145;"VILA NOVA DOS MARTIRIOS"
5.146;"VILA NOVA DO SUL"
5.147;"VILA PAVAO"
5.148;"VILA PROPICIO"
5.149;"VILA RICA"
5.150;"VILA VALERIO"
5.152;"VILHENA"
5.153;"VINHEDO"
5.155;"VIRGINOPOLIS"
5.156;"VIRGOLANDIA"
5.157;"VIRMOND"
5.158;"VISCONDE DO RIO BRANCO"
5.159;"VISEU"
5.160;"VISTA ALEGRE"
5.161;"VISTA ALEGRE DO ALTO"
5.162;"VISTA ALEGRE DO PRATA"
5.163;"VISTA GAUCHA"
5.165;"VITORIA BRASIL"
5.166;"VITORIA DA CONQUISTA"
5.167;"VITORIA DAS MISSOES"
5.168;"VITORIA DE SANTO ANTAO"
5.169;"VITORIA DO JARI"
5.170;"VITORIA DO MEARIM"
5.171;"VITORIA DO XINGU"
5.172;"VITORINO"
5.173;"VITORINO FREIRE"
5.174;"VITOR MEIRELES"
5.175;"VOLTA GRANDE"
5.176;"VOLTA REDONDA"
5.177;"VOTORANTIM"
5.179;"WAGNER"
5.180;"WANDERLANDIA"
5.181;"WANDERLEY"
5.182;"WENCESLAU BRAZ"
5.183;"WENCESLAU GUIMARAES"
5.184;"WESTFALIA"
5.185;"WITMARSUM"
5.186;"XAMBIOA"
5.187;"XAMBRE"
5.188;"XANGRI-LA"
5.191;"XAVANTINA"
5.192;"XAXIM"
5.193;"XEXEU"
5.194;"XINGUARA"
5.195;"XIQUE-XIQUE"
5.196;"ZABELE"
5.197;"ZACARIAS"
5.198;"ZE DOCA"
5.199;"ZORTEA"
5.200;"TAILANDIA"
5.201;"URIBOCA"
5.202;"GUIMARANIA"
5.203;"GOIANASES"
5.204;"CAPIVARI DA MATA"
5.205;"SAO TOMAZ DE AQUINO"
5.206;"SAO JOAO BATISTA DO GLORIA"
5.207;"SANTANA DO SAO FRANCISCO"
5.208;"ITAJUIPE - BA"
5.209;"ABAIS"
5.210;"BREJO GRANDE"
5.211;"NOSSA SENHORA"
5.212;"ITAPORANGA D AJUDA"
5.213;"SANTO ANTONIO DE GOIAS"
5.214;"ARAPORÃ"
450;"ARAPORAN"
5.215;"MIRAPORANGA"
5.216;"CRUZEIRO DOS PEIXOTO"
5.217;"MARTINEZIA"
5.218;"JARDINESIA"
5.219;"RIO DO PEIXE"
5.220;"DOURADOQUARA"
5.221;"GUAIRA "
